
65.40598;699.53741;0.00230;3228.087891;135.781052;0.002176,173.771423
45.03168;681.03430;0.00198;3221.078125;88.734947;0.001952,173.759552
45.04637;680.99951;0.00195;3230.230469;88.770721;0.001984,173.769730
45.04000;681.08368;0.00195;3231.974121;88.753342;0.001952,173.786209
45.02192;681.05988;0.00195;3229.965332;88.792831;0.002112,173.758270
45.04432;681.07294;0.00192;3232.641602;88.820221;0.001920,173.761826
45.05600;681.06134;0.00195;3231.002197;88.805214;0.001952,173.760452
45.04992;681.16309;0.00195;3230.445312;88.755203;0.001984,173.786087
45.03184;681.11279;0.00192;3218.869873;88.768417;0.001920,173.760635
45.05821;681.12689;0.00195;3218.377930;88.818558;0.001952,173.750916
45.05427;681.15137;0.00195;3220.606201;88.749886;0.001920,173.764038
45.05878;681.17151;0.00192;3229.360840;88.785980;0.001920,173.764313
45.05671;681.18347;0.00198;3222.994141;88.822304;0.001952,173.770050
45.05827;681.20325;0.00198;3221.245117;88.765953;0.001952,173.752960
45.05210;681.15308;0.00195;3234.058105;88.839325;0.002112,173.763000
45.03782;681.13300;0.00214;3225.504150;88.798111;0.001952,173.776794
45.05418;681.18054;0.00195;3224.270752;88.802818;0.002080,173.775391
45.05296;681.13928;0.00195;3210.394775;88.813026;0.001920,173.759109
45.04618;681.14001;0.00195;3212.852295;88.839233;0.001952,173.776550
45.05453;681.14508;0.00192;3212.639404;88.779808;0.001920,173.768890
62.66307;695.05969;0.00214;3212.701172;135.975357;0.002144,173.769211
45.04697;681.22583;0.00195;3225.197021;88.785187;0.001920,173.774658
45.02624;681.05536;0.00192;3219.874268;88.767487;0.001920,173.769287
45.04086;681.10864;0.00195;3219.202637;88.840195;0.001952,173.775620
